   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
